"SAPCE1 Personal consumption expenditures (PCE) by major type of product 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2016","2017","2018","2019","2020"
"41000","Oregon","7","      Other durable goods",2233.1,2315.0,2425.7,2485.6,2447.5
"41000","Oregon","9","      Food and beverages purchased for off-premises consumption",13291.3,13685.9,14175.3,14731.6,16660.8
"41000","Oregon","10","      Clothing and footwear",4464.5,4643.2,4861.3,5014.6,4825.9
"41000","Oregon","11","      Gasoline and other energy goods",3261.5,3777.4,4367.5,4162.9,3000.9
"41000","Oregon","12","      Other nondurable goods",10527.9,11018.3,11637.8,12166.0,13152.5
"41000","Oregon","15","      Housing and utilities",29147.8,31189.8,32634.0,34411.2,36237.4
"41000","Oregon","16","      Health care",27519.3,28966.4,30202.9,32107.7,30214.8
"41000","Oregon","17","      Transportation services",5355.2,5675.9,6089.0,6347.8,4563.5
"41000","Oregon","18","      Recreation services",5901.4,6264.8,6603.8,6827.0,4842.5
"41000","Oregon","19","      Food services and accommodations",11107.4,11853.7,12860.4,13496.5,10295.6
"41000","Oregon","20","      Financial services and insurance",9810.8,10626.9,11634.3,11894.8,12612.2
"41000","Oregon","21","      Other services",9612.1,10143.1,10761.1,11674.1,11297.7
"42000","Pennsylvania","1","Personal consumption expenditures",531332.5,549291.5,577035.9,594860.8,570772.0
"42000","Pennsylvania","4","      Motor vehicles and parts",19407.6,19870.1,20444.1,20240.1,20235.1
"42000","Pennsylvania","5","      Furnishings and durable household equipment",12052.6,12518.4,13230.0,13803.5,14572.7
"42000","Pennsylvania","6","      Recreational goods and vehicles",14051.2,14307.5,15950.4,17211.7,19656.7
"42000","Pennsylvania","7","      Other durable goods",7907.0,8043.1,8265.0,8385.5,8006.9
"42000","Pennsylvania","9","      Food and beverages purchased for off-premises consumption",37154.5,37717.9,38357.9,39256.6,42619.2
"42000","Pennsylvania","10","      Clothing and footwear",14465.5,14423.1,14650.1,14563.6,13002.2
"42000","Pennsylvania","11","      Gasoline and other energy goods",12481.3,13586.1,15307.1,14903.2,10931.8
"42000","Pennsylvania","12","      Other nondurable goods",45647.9,46994.0,48447.8,50529.7,53137.6
"42000","Pennsylvania","15","      Housing and utilities",88006.1,90996.2,94851.0,96708.3,99299.6
"42000","Pennsylvania","16","      Health care",96245.5,98870.5,103711.3,107537.0,100917.0
"42000","Pennsylvania","17","      Transportation services",15198.7,15551.0,16546.3,17169.7,12952.7
"42000","Pennsylvania","18","      Recreation services",19482.9,19911.0,20661.2,21344.6,15184.3
"42000","Pennsylvania","19","      Food services and accommodations",30271.5,31203.8,32409.2,33539.2,25252.9
"42000","Pennsylvania","20","      Financial services and insurance",40775.3,43786.7,47609.0,49305.4,50957.1
"42000","Pennsylvania","21","      Other services",55546.3,57879.1,61226.8,64659.9,55177.5
"44000","Rhode Island","1","Personal consumption expenditures",42732.8,44085.6,45923.0,47197.9,45397.1
"44000","Rhode Island","4","      Motor vehicles and parts",1471.6,1500.3,1580.2,1548.6,1560.3
"44000","Rhode Island","5","      Furnishings and durable household equipment",904.3,976.4,1028.6,1083.9,1189.8
"44000","Rhode Island","6","      Recreational goods and vehicles",869.7,872.9,885.7,957.6,1074.9
"44000","Rhode Island","7","      Other durable goods",642.1,667.0,692.3,701.0,657.3
"44000","Rhode Island","9","      Food and beverages purchased for off-premises consumption",3260.5,3384.4,3523.4,3606.3,3965.7
"44000","Rhode Island","10","      Clothing and footwear",1020.7,1021.0,1041.2,1034.8,935.9
"44000","Rhode Island","11","      Gasoline and other energy goods",682.2,777.2,944.3,943.6,671.9
"44000","Rhode Island","12","      Other nondurable goods",3450.5,3618.7,3817.2,3972.8,4166.5
"44000","Rhode Island","15","      Housing and utilities",7640.2,7817.4,8082.5,8238.8,8518.6
"44000","Rhode Island","16","      Health care",7749.0,7868.5,7992.4,8329.6,7655.3
"44000","Rhode Island","17","      Transportation services",1790.6,1877.1,2025.1,2131.4,1589.2
"44000","Rhode Island","18","      Recreation services",1677.7,1703.5,1752.6,1810.4,1377.6
"44000","Rhode Island","19","      Food services and accommodations",3311.5,3449.3,3651.9,3903.0,2999.3
"44000","Rhode Island","20","      Financial services and insurance",3076.7,3237.3,3411.9,3379.3,3445.9
"44000","Rhode Island","21","      Other services",3251.6,3343.2,3455.1,3521.4,3367.1
"45000","South Carolina","1","Personal consumption expenditures",171796.1,179271.7,188549.4,196624.4,195958.7
"45000","South Carolina","4","      Motor vehicles and parts",7621.7,7938.5,8122.9,8160.1,9113.1
"45000","South Carolina","5","      Furnishings and durable household equipment",4298.0,4562.5,4888.9,5260.3,5990.0
"45000","South Carolina","6","      Recreational goods and vehicles",3753.2,3879.6,4097.7,4354.2,5063.0
"45000","South Carolina","7","      Other durable goods",2847.9,2948.9,3064.4,3163.2,3063.9
"45000","South Carolina","9","      Food and beverages purchased for off-premises consumption",14570.1,14744.8,15364.2,15862.3,17938.2
"45000","South Carolina","10","      Clothing and footwear",5457.9,5718.4,5982.2,6227.8,5994.6
"45000","South Carolina","11","      Gasoline and other energy goods",5405.3,5955.4,6760.2,6558.4,4902.7
"45000","South Carolina","12","      Other nondurable goods",15692.9,16361.7,17053.3,17901.0,19475.8
"45000","South Carolina","15","      Housing and utilities",32950.2,33859.7,35327.2,37509.5,39097.4
"45000","South Carolina","16","      Health care",27311.8,28083.6,29245.8,30316.5,28435.4
"45000","South Carolina","17","      Transportation services",4107.9,4427.4,4727.8,5133.7,4226.9
"45000","South Carolina","18","      Recreation services",6875.4,7269.8,7580.4,7753.9,5937.7
"45000","South Carolina","19","      Food services and accommodations",13096.0,13762.8,14300.7,15110.8,12837.7
"45000","South Carolina","20","      Financial services and insurance",10893.2,11963.9,13327.0,13937.6,14647.8
"45000","South Carolina","21","      Other services",13754.4,14467.0,15095.5,15753.5,14523.8
"46000","South Dakota","1","Personal consumption expenditures",32806.0,34475.0,36219.3,37599.3,37337.8
"46000","South Dakota","4","      Motor vehicles and parts",1287.8,1347.5,1395.3,1400.4,1554.1
"46000","South Dakota","5","      Furnishings and durable household equipment",846.5,867.0,927.6,959.2,1052.4
"46000","South Dakota","6","      Recreational goods and vehicles",801.6,790.8,831.7,822.3,961.6
"46000","South Dakota","7","      Other durable goods",414.0,406.0,419.5,423.5,412.7
"46000","South Dakota","9","      Food and beverages purchased for off-premises consumption",2394.6,2406.4,2465.6,2528.4,2801.0
"46000","South Dakota","10","      Clothing and footwear",873.1,889.7,918.3,921.5,911.0
"46000","South Dakota","11","      Gasoline and other energy goods",690.5,768.7,837.2,793.3,601.4
"46000","South Dakota","12","      Other nondurable goods",2399.4,2459.6,2526.4,2627.0,2857.9
"46000","South Dakota","15","      Housing and utilities",5057.9,5247.3,5484.4,5678.3,5800.6
"46000","South Dakota","16","      Health care",7506.7,8130.5,8568.4,9168.2,8629.3
"46000","South Dakota","17","      Transportation services",916.9,967.8,997.0,1056.8,970.0
"46000","South Dakota","18","      Recreation services",1255.4,1289.7,1354.5,1405.6,1123.6
"46000","South Dakota","19","      Food services and accommodations",2192.4,2256.2,2332.2,2395.7,2095.4
"46000","South Dakota","20","      Financial services and insurance",2351.7,2649.9,2938.8,2977.2,3025.5
"46000","South Dakota","21","      Other services",2447.2,2501.8,2638.2,2800.6,2576.5
"47000","Tennessee","1","Personal consumption expenditures",228519.0,238780.2,250646.4,260813.9,258252.3
"47000","Tennessee","4","      Motor vehicles and parts",10503.3,10760.0,11023.9,10844.4,11761.8
"47000","Tennessee","5","      Furnishings and durable household equipment",5921.5,6259.1,6713.0,7117.7,7792.1
"47000","Tennessee","6","      Recreational goods and vehicles",5211.1,5415.4,5727.7,6363.3,7081.5
"47000","Tennessee","7","      Other durable goods",3388.3,3478.2,3602.4,3710.7,3485.7
"47000","Tennessee","9","      Food and beverages purchased for off-premises consumption",16636.9,16713.5,17196.3,17714.4,20013.8
"47000","Tennessee","10","      Clothing and footwear",6973.5,7149.2,7349.2,7409.8,7223.1
"47000","Tennessee","11","      Gasoline and other energy goods",5678.6,6516.4,7542.1,7484.6,5326.8
"47000","Tennessee","12","      Other nondurable goods",22736.0,23560.5,24513.7,25630.6,27780.5
"47000","Tennessee","15","      Housing and utilities",40576.3,41933.9,43473.6,46533.5,48592.2
"47000","Tennessee","16","      Health care",41042.5,42217.9,43680.4,45110.9,43351.0
"47000","Tennessee","17","      Transportation services",6268.6,6738.0,7088.3,7829.2,6380.0
"47000","Tennessee","18","      Recreation services",8072.8,8534.5,9031.5,9314.0,6963.1
"47000","Tennessee","19","      Food services and accommodations",16534.1,17485.1,18730.1,19619.5,16604.7
"47000","Tennessee","20","      Financial services and insurance",16508.7,18280.8,20076.5,20342.4,20305.7
"47000","Tennessee","21","      Other services",18627.1,19727.0,20661.1,21681.1,20090.4
"48000","Texas","1","Personal consumption expenditures",1024102.9,1070581.3,1128352.2,1173808.6,1164466.4
"48000","Texas","4","      Motor vehicles and parts",50034.1,51993.9,54495.4,54176.3,57737.3
"48000","Texas","5","      Furnishings and durable household equipment",27241.3,28098.8,30424.5,31402.8,34434.5
"48000","Texas","6","      Recreational goods and vehicles",27871.1,29875.3,32268.3,34686.9,39579.0
"48000","Texas","7","      Other durable goods",17251.6,17736.7,18479.8,18855.2,18361.9
"48000","Texas","9","      Food and beverages purchased for off-premises consumption",77414.6,80195.7,82832.6,85061.7,97166.4
"48000","Texas","10","      Clothing and footwear",33907.9,34589.3,35754.9,35880.7,33643.4
"48000","Texas","11","      Gasoline and other energy goods",25908.8,28814.4,32871.5,32186.9,23821.1
"48000","Texas","12","      Other nondurable goods",89140.7,93269.5,96809.9,101774.0,110385.7
"48000","Texas","15","      Housing and utilities",179912.0,185193.3,194621.4,204730.6,213082.5
"48000","Texas","16","      Health care",160975.8,166998.9,173246.3,182449.5,170099.0
"48000","Texas","17","      Transportation services",31630.6,33632.8,36244.1,38127.8,30463.2
"48000","Texas","18","      Recreation services",45116.5,47856.6,50284.9,51765.8,40236.8
"48000","Texas","19","      Food services and accommodations",74288.4,77496.7,81943.9,86603.4,73831.0
"48000","Texas","20","      Financial services and insurance",81877.6,88177.4,95539.3,98062.5,99513.7
"48000","Texas","21","      Other services",78767.3,83100.6,87492.5,93268.5,91862.0
"49000","Utah","1","Personal consumption expenditures",100033.9,106375.8,113863.9,119970.1,121445.4
"49000","Utah","4","      Motor vehicles and parts",4826.9,5242.5,5651.4,5749.7,6562.6
"49000","Utah","5","      Furnishings and durable household equipment",3042.5,3244.5,3649.1,3876.5,4304.0
"49000","Utah","6","      Recreational goods and vehicles",5338.3,6042.3,6624.4,7275.9,8498.3
"49000","Utah","7","      Other durable goods",1901.0,1962.4,2092.4,2168.5,2051.2
"49000","Utah","9","      Food and beverages purchased for off-premises consumption",7893.8,8194.1,8558.6,8885.4,9881.1
"49000","Utah","10","      Clothing and footwear",2989.3,3091.5,3263.0,3337.7,3207.7
"49000","Utah","11","      Gasoline and other energy goods",2684.4,3075.4,3542.6,3523.9,2601.6
"49000","Utah","12","      Other nondurable goods",7771.4,8079.2,8455.3,8876.1,9582.5
"49000","Utah","15","      Housing and utilities",17989.7,18992.0,20214.1,21438.2,22707.7
"49000","Utah","16","      Health care",15155.9,15787.7,16461.3,17353.9,16426.8
"49000","Utah","17","      Transportation services",3435.5,3682.4,3923.1,4215.2,3434.1
"49000","Utah","18","      Recreation services",4310.7,4609.8,4823.3,5027.1,3797.5
"49000","Utah","19","      Food services and accommodations",6829.2,7271.3,7769.4,8271.6,7264.7
"49000","Utah","20","      Financial services and insurance",7313.9,8017.4,8887.4,9324.5,9897.5
"49000","Utah","21","      Other services",6373.8,6793.7,7536.4,8318.0,8277.9
"50000","Vermont","1","Personal consumption expenditures",28080.0,28741.5,30019.7,30756.3,29544.8
"50000","Vermont","4","      Motor vehicles and parts",1178.8,1238.9,1286.7,1273.2,1274.4
"50000","Vermont","5","      Furnishings and durable household equipment",626.9,642.8,680.6,696.0,743.5
"50000","Vermont","6","      Recreational goods and vehicles",677.8,669.0,687.6,708.2,768.7
"50000","Vermont","7","      Other durable goods",305.9,299.9,302.5,304.9,285.8
"50000","Vermont","9","      Food and beverages purchased for off-premises consumption",2331.4,2360.4,2469.5,2518.3,2755.2
"50000","Vermont","10","      Clothing and footwear",556.8,554.6,561.6,564.0,505.6
"50000","Vermont","11","      Gasoline and other energy goods",693.4,762.4,868.4,810.9,610.9
"50000","Vermont","12","      Other nondurable goods",2207.1,2252.2,2325.4,2414.8,2567.8
"50000","Vermont","15","      Housing and utilities",5168.0,5197.5,5480.4,5650.8,5863.8
"50000","Vermont","16","      Health care",5066.1,5139.4,5334.1,5592.9,5292.2
"50000","Vermont","17","      Transportation services",802.3,805.8,881.0,911.6,676.2
"50000","Vermont","18","      Recreation services",1005.1,1072.8,1120.1,1158.1,757.0
"50000","Vermont","19","      Food services and accommodations",1896.8,1973.6,2035.4,2091.8,1461.4
"50000","Vermont","20","      Financial services and insurance",1741.5,1800.5,1832.8,1814.7,1809.8
"50000","Vermont","21","      Other services",2073.2,2171.6,2277.2,2358.3,2152.3
"51000","Virginia","1","Personal consumption expenditures",340009.9,350949.3,366752.5,377555.9,367302.7
"51000","Virginia","4","      Motor vehicles and parts",13138.5,13316.0,13702.0,13569.7,14106.7
"51000","Virginia","5","      Furnishings and durable household equipment",8509.8,8831.1,9328.1,9587.4,10771.3
"51000","Virginia","6","      Recreational goods and vehicles",8911.8,9329.6,10119.0,11203.6,12871.7
"51000","Virginia","7","      Other durable goods",5836.9,5860.6,6036.2,6195.9,6040.5
"51000","Virginia","9","      Food and beverages purchased for off-premises consumption",24907.4,26093.0,26617.4,27335.2,30395.8
"51000","Virginia","10","      Clothing and footwear",9995.1,9915.6,10119.0,10218.5,9491.1
"51000","Virginia","11","      Gasoline and other energy goods",7601.8,8560.5,9581.2,9186.6,6751.1
"51000","Virginia","12","      Other nondurable goods",28765.0,29903.7,30860.5,32372.4,34840.7
"51000","Virginia","15","      Housing and utilities",65068.9,66495.1,69377.7,71292.4,73320.1
"51000","Virginia","16","      Health care",52276.0,53972.2,56053.9,59013.1,54641.0
"51000","Virginia","17","      Transportation services",10531.4,10906.0,11353.7,11985.5,8796.1
"51000","Virginia","18","      Recreation services",18115.9,18343.8,19259.5,19633.7,14072.0
"51000","Virginia","19","      Food services and accommodations",23242.0,23963.8,24804.0,25654.9,20477.2
"51000","Virginia","20","      Financial services and insurance",23342.2,25031.6,26753.8,26793.3,27154.0
"51000","Virginia","21","      Other services",32473.7,33280.8,34692.2,36100.0,32961.2
"53000","Washington","1","Personal consumption expenditures",306826.3,325809.6,347410.9,363099.6,354219.1
"53000","Washington","4","      Motor vehicles and parts",10669.0,11307.8,11692.1,11485.9,11677.8
"53000","Washington","5","      Furnishings and durable household equipment",7292.3,7798.7,8467.0,8758.5,9445.0
"53000","Washington","6","      Recreational goods and vehicles",10647.3,11564.0,12841.0,14069.5,16682.5
"53000","Washington","7","      Other durable goods",4180.6,4319.5,4562.3,4676.1,4543.6
"53000","Washington","9","      Food and beverages purchased for off-premises consumption",23279.5,24012.6,24934.6,25748.0,29515.9
"53000","Washington","10","      Clothing and footwear",7663.0,8065.2,8608.7,8861.8,8217.4
"53000","Washington","11","      Gasoline and other energy goods",5173.8,6124.1,7005.3,6718.7,5096.6
"53000","Washington","12","      Other nondurable goods",20205.5,21332.3,22436.5,23645.1,25702.1
"53000","Washington","15","      Housing and utilities",57471.6,61799.4,65956.0,68858.5,72976.3
"53000","Washington","16","      Health care",52225.4,54636.2,58016.0,62000.9,56996.0
"53000","Washington","17","      Transportation services",13252.5,14318.6,15686.1,16551.2,10805.0
"53000","Washington","18","      Recreation services",15561.7,16223.3,17202.9,17767.9,13783.2
"53000","Washington","19","      Food services and accommodations",19581.3,21678.7,23182.7,24411.5,18046.4
"53000","Washington","20","      Financial services and insurance",22213.8,23386.6,24708.2,25114.6,26071.2
"53000","Washington","21","      Other services",25750.7,26814.0,28952.8,31013.4,29651.2
"54000","West Virginia","1","Personal consumption expenditures",62330.9,63859.0,66584.5,68109.6,66404.2
"54000","West Virginia","4","      Motor vehicles and parts",2724.8,2731.6,2914.0,2914.5,3055.7
"54000","West Virginia","5","      Furnishings and durable household equipment",1363.0,1379.2,1440.5,1457.7,1597.3
"54000","West Virginia","6","      Recreational goods and vehicles",1066.3,1039.5,1074.1,1104.3,1262.8
"54000","West Virginia","7","      Other durable goods",683.8,662.6,676.9,683.9,656.5
"54000","West Virginia","9","      Food and beverages purchased for off-premises consumption",5158.0,5235.8,5256.3,5391.0,5929.1
"54000","West Virginia","10","      Clothing and footwear",1505.3,1477.5,1486.2,1469.6,1404.5
"54000","West Virginia","11","      Gasoline and other energy goods",1903.4,2019.1,2217.6,2059.0,1423.3
"54000","West Virginia","12","      Other nondurable goods",5697.5,5818.4,5914.1,6042.0,6300.6
"54000","West Virginia","15","      Housing and utilities",10258.0,10400.3,10925.1,11021.1,11101.8
"54000","West Virginia","16","      Health care",14132.0,14646.0,15363.9,16222.7,15436.9
"54000","West Virginia","17","      Transportation services",1054.2,1079.3,1153.3,1214.6,1011.3
"54000","West Virginia","18","      Recreation services",1584.8,1610.4,1671.0,1704.6,1239.4
"54000","West Virginia","19","      Food services and accommodations",3889.9,3905.0,4000.9,4093.9,3348.9
"54000","West Virginia","20","      Financial services and insurance",4007.7,4317.6,4657.0,4622.5,4565.0
"54000","West Virginia","21","      Other services",4267.8,4338.1,4488.2,4693.6,4286.7
"55000","Wisconsin","1","Personal consumption expenditures",218339.8,226696.8,238008.1,244555.1,238923.0
"55000","Wisconsin","4","      Motor vehicles and parts",9316.3,9836.0,10246.7,10258.4,11038.7
"55000","Wisconsin","5","      Furnishings and durable household equipment",5461.8,5611.5,6019.4,6135.9,6685.0
"55000","Wisconsin","6","      Recreational goods and vehicles",6880.1,7227.9,7725.7,8030.8,9330.5
"55000","Wisconsin","7","      Other durable goods",2875.1,2878.4,2949.0,2941.2,2817.9
"55000","Wisconsin","9","      Food and beverages purchased for off-premises consumption",15996.6,16556.4,17007.7,17291.7,18785.5
"55000","Wisconsin","10","      Clothing and footwear",5675.6,5752.2,5890.8,5771.9,5410.3
"55000","Wisconsin","11","      Gasoline and other energy goods",6181.6,6899.7,8010.5,7812.0,5810.7
"55000","Wisconsin","12","      Other nondurable goods",18242.3,18630.2,19262.8,20156.5,21264.7
"55000","Wisconsin","15","      Housing and utilities",37734.6,38918.7,40397.0,41262.7,42324.2
"55000","Wisconsin","16","      Health care",43031.2,43881.7,46029.7,47900.7,44608.7
"55000","Wisconsin","17","      Transportation services",5572.9,5844.5,6126.7,6423.8,5157.2
"55000","Wisconsin","18","      Recreation services",6977.5,7412.6,7767.3,7950.5,5703.1
"55000","Wisconsin","19","      Food services and accommodations",13204.0,13796.4,14294.1,14759.9,12066.8
"55000","Wisconsin","20","      Financial services and insurance",15949.2,17104.0,18498.1,18857.6,19467.5
"55000","Wisconsin","21","      Other services",15036.3,15709.4,16607.7,17731.9,16000.8
"56000","Wyoming","1","Personal consumption expenditures",23082.9,23564.2,24351.9,24839.0,24466.9
"56000","Wyoming","4","      Motor vehicles and parts",1178.9,1218.8,1236.2,1231.3,1330.9
"56000","Wyoming","5","      Furnishings and durable household equipment",532.5,533.9,571.3,597.2,667.7
"56000","Wyoming","6","      Recreational goods and vehicles",454.5,430.6,451.9,467.2,507.5
"56000","Wyoming","7","      Other durable goods",287.5,282.2,289.8,294.4,279.2
"56000","Wyoming","9","      Food and beverages purchased for off-premises consumption",1884.2,1931.0,1977.3,2042.4,2261.3
"56000","Wyoming","10","      Clothing and footwear",756.9,751.2,776.7,787.5,776.1
"56000","Wyoming","11","      Gasoline and other energy goods",624.5,680.6,781.5,777.6,551.3
"56000","Wyoming","12","      Other nondurable goods",1552.9,1555.4,1582.3,1637.0,1760.5
"56000","Wyoming","15","      Housing and utilities",4076.7,4251.9,4398.9,4516.1,4548.8
"56000","Wyoming","16","      Health care",3823.4,3925.2,4136.5,4288.9,4014.4
"56000","Wyoming","17","      Transportation services",756.7,760.2,802.0,822.9,701.2
"56000","Wyoming","18","      Recreation services",780.6,822.6,865.5,887.8,697.6
"56000","Wyoming","19","      Food services and accommodations",1538.7,1556.0,1649.2,1718.6,1405.8
"56000","Wyoming","20","      Financial services and insurance",2852.0,2828.6,2812.7,2685.8,2755.3
"56000","Wyoming","21","      Other services",1399.8,1430.6,1417.9,1498.2,1473.5
"Legend / Footnotes:"
"1/ All personal consumption expenditures (PCE) estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data."
"Last updated: October 8, 2021-- new statistics for 2020; revised statistics for 1997-2019."
